times,ETC for EyesOpen,ETC for EyesClosed
383,,0.6923076923076923
384,,0.6923076923076923
385,,0.6923076923076923
386,,0.6923076923076923
387,,0.6923076923076923
388,,0.6923076923076923
389,,0.6923076923076923
390,,0.6923076923076923
391,,0.6923076923076923
392,,0.6923076923076923
393,,0.6923076923076923
394,,0.6923076923076923
395,,0.6923076923076923
396,,0.6923076923076923
397,,0.6923076923076923
398,,0.6923076923076923
399,,0.6923076923076923
400,,0.6923076923076923
401,,0.5384615384615384
402,,0.5384615384615384
403,,0.6923076923076923
404,,0.6923076923076923
405,,0.6923076923076923
406,,0.5384615384615384
407,,0.5384615384615384
408,,0.5384615384615384
409,,0.6923076923076923
410,,0.6923076923076923
411,,0.6923076923076923
412,,0.6923076923076923
413,,0.6923076923076923
414,,0.6923076923076923
415,,0.6923076923076923
416,,0.5384615384615384
417,,0.6923076923076923
418,,0.6923076923076923
419,,0.5384615384615384
420,,0.5384615384615384
421,,0.6923076923076923
422,,0.5384615384615384
423,,0.5384615384615384
424,,0.5384615384615384
425,,0.5384615384615384
426,,0.5384615384615384
427,,0.5384615384615384
428,,0.5384615384615384
429,,0.5384615384615384
430,,0.5384615384615384
431,,0.5384615384615384
432,,0.5384615384615384
433,,0.5384615384615384
434,,0.5384615384615384
435,,0.5384615384615384
436,,0.5384615384615384
437,,0.5384615384615384
438,,0.5384615384615384
439,,0.6923076923076923
440,,0.5384615384615384
441,,0.5384615384615384
442,,0.5384615384615384
443,,0.5384615384615384
444,,0.5384615384615384
445,,0.5384615384615384
446,,0.5384615384615384
447,,0.5384615384615384
448,,0.5384615384615384
449,,0.5384615384615384
450,,0.5384615384615384
451,,0.5384615384615384
452,,0.5384615384615384
453,,0.5384615384615384
454,,0.5384615384615384
455,,0.5384615384615384
456,,0.5384615384615384
457,,0.5384615384615384
458,,0.5384615384615384
459,,0.5384615384615384
460,,0.5384615384615384
461,,0.5384615384615384
462,,0.5384615384615384
463,,0.5384615384615384
464,,0.5384615384615384
465,,0.5384615384615384
466,,0.5384615384615384
467,,0.5384615384615384
468,,0.5384615384615384
469,,0.5384615384615384
470,,0.5384615384615384
471,,0.5384615384615384
472,,0.5384615384615384
473,,0.5384615384615384
474,,0.5384615384615384
475,,0.5384615384615384
476,,0.5384615384615384
477,,0.5384615384615384
478,,0.5384615384615384
479,,0.5384615384615384
480,,0.5384615384615384
481,,0.5384615384615384
482,,0.5384615384615384
483,,0.5384615384615384
484,,0.5384615384615384
485,,0.5384615384615384
486,,0.5384615384615384
487,,0.5384615384615384
488,,0.5384615384615384
489,,0.5384615384615384
490,,0.5384615384615384
491,,0.5384615384615384
492,,0.5384615384615384
493,,0.5384615384615384
494,,0.5384615384615384
495,,0.5384615384615384
496,,0.5384615384615384
497,,0.5384615384615384
498,,0.5384615384615384
499,,0.5384615384615384
500,,0.5384615384615384
501,,0.5384615384615384
502,,0.5384615384615384
503,,0.5384615384615384
504,,0.5384615384615384
505,,0.5384615384615384
506,,0.5384615384615384
507,,0.5384615384615384
508,,0.5384615384615384
509,,0.5384615384615384
510,,0.5384615384615384
511,,0.5384615384615384
512,,0.5384615384615384
513,,0.5384615384615384
514,,0.5384615384615384
515,,0.5384615384615384
516,,0.5384615384615384
517,,0.5384615384615384
518,,0.5384615384615384
519,,0.5384615384615384
520,,0.5384615384615384
521,,0.5384615384615384
522,,0.5384615384615384
523,,0.5384615384615384
524,,0.5384615384615384
525,,0.5384615384615384
526,,0.5384615384615384
527,,0.5384615384615384
528,,0.5384615384615384
529,,0.5384615384615384
530,,0.5384615384615384
531,,0.5384615384615384
532,,0.5384615384615384
533,,0.5384615384615384
534,,0.5384615384615384
535,,0.5384615384615384
536,,0.5384615384615384
537,,0.5384615384615384
538,,0.5384615384615384
539,,0.5384615384615384
540,,0.5384615384615384
541,,0.5384615384615384
542,,0.5384615384615384
543,,0.5384615384615384
544,,0.5384615384615384
545,,0.5384615384615384
546,,0.5384615384615384
547,,0.5384615384615384
548,,0.5384615384615384
549,,0.5384615384615384
550,,0.5384615384615384
551,,0.5384615384615384
552,,0.5384615384615384
553,,0.5384615384615384
554,,0.5384615384615384
555,,0.5384615384615384
556,,0.5384615384615384
557,,0.5384615384615384
558,,0.5384615384615384
559,,0.5384615384615384
560,,0.5384615384615384
561,,0.5384615384615384
562,,0.5384615384615384
563,,0.5384615384615384
564,,0.5384615384615384
565,,0.5384615384615384
566,,0.5384615384615384
567,,0.5384615384615384
568,,0.5384615384615384
569,,0.5384615384615384
570,,0.5384615384615384
571,,0.5384615384615384
572,,0.5384615384615384
573,,0.5384615384615384
574,,0.5384615384615384
575,,0.5384615384615384
576,,0.5384615384615384
577,,0.5384615384615384
578,,0.5384615384615384
579,,0.5384615384615384
580,,0.5384615384615384
581,,0.5384615384615384
582,,0.5384615384615384
583,,0.5384615384615384
584,,0.5384615384615384
585,,0.5384615384615384
586,,0.5384615384615384
587,,0.5384615384615384
588,,0.5384615384615384
589,,0.5384615384615384
590,,0.5384615384615384
591,,0.5384615384615384
592,,0.5384615384615384
593,,0.5384615384615384
594,,0.5384615384615384
595,,0.5384615384615384
596,,0.5384615384615384
597,,0.5384615384615384
598,,0.5384615384615384
599,,0.5384615384615384
600,,0.5384615384615384
601,,0.5384615384615384
602,,0.5384615384615384
603,,0.5384615384615384
604,,0.5384615384615384
605,,0.5384615384615384
606,,0.5384615384615384
607,,0.5384615384615384
608,,0.5384615384615384
609,,0.5384615384615384
610,,0.5384615384615384
611,,0.5384615384615384
612,,0.5384615384615384
613,,0.5384615384615384
614,,0.5384615384615384
615,,0.5384615384615384
616,,0.5384615384615384
617,,0.5384615384615384
618,,0.5384615384615384
619,,0.5384615384615384
620,,0.5384615384615384
621,,0.5384615384615384
622,,0.5384615384615384
623,,0.5384615384615384
624,,0.6153846153846154
625,,0.5384615384615384
626,,0.5384615384615384
627,,0.5384615384615384
628,,0.5384615384615384
629,,0.5384615384615384
630,,0.5384615384615384
631,,0.6153846153846154
632,,0.5384615384615384
633,,0.5384615384615384
634,,0.5384615384615384
635,,0.5384615384615384
636,,0.5384615384615384
637,,0.6153846153846154
638,,0.6153846153846154
639,,0.5384615384615384
640,,0.5384615384615384
641,,0.5384615384615384
642,,0.5384615384615384
643,,0.5384615384615384
644,,0.5384615384615384
645,,0.5384615384615384
646,,0.5384615384615384
647,,0.5384615384615384
648,,0.5384615384615384
649,,0.5384615384615384
650,,0.5384615384615384
651,,0.5384615384615384
652,,0.5384615384615384
653,,0.5384615384615384
654,,0.5384615384615384
655,,0.5384615384615384
656,,0.5384615384615384
657,,0.5384615384615384
658,,0.5384615384615384
659,,0.5384615384615384
660,,0.5384615384615384
661,,0.5384615384615384
662,,0.5384615384615384
663,,0.5384615384615384
664,,0.5384615384615384
665,,0.5384615384615384
666,,0.5384615384615384
667,,0.5384615384615384
668,,0.5384615384615384
669,,0.5384615384615384
670,,0.5384615384615384
671,,0.5384615384615384
672,,0.5384615384615384
673,,0.5384615384615384
674,,0.5384615384615384
675,,0.5384615384615384
676,,0.5384615384615384
677,,0.5384615384615384
678,,0.5384615384615384
679,,0.5384615384615384
680,,0.5384615384615384
681,,0.5384615384615384
682,,0.5384615384615384
683,,0.5384615384615384
684,,0.5384615384615384
685,,0.5384615384615384
686,,0.5384615384615384
687,,0.5384615384615384
688,,0.5384615384615384
689,,0.5384615384615384
690,,0.5384615384615384
691,,0.5384615384615384
692,,0.5384615384615384
693,,0.5384615384615384
694,,0.5384615384615384
695,,0.5384615384615384
696,,0.5384615384615384
697,,0.5384615384615384
698,,0.5384615384615384
699,,0.5384615384615384
700,,0.5384615384615384
701,,0.5384615384615384
702,,0.5384615384615384
703,,0.5384615384615384
704,,0.5384615384615384
705,,0.5384615384615384
706,,0.5384615384615384
707,,0.5384615384615384
708,,0.5384615384615384
709,,0.5384615384615384
710,,0.5384615384615384
711,,0.5384615384615384
712,,0.5384615384615384
713,,0.5384615384615384
714,,0.5384615384615384
715,,0.5384615384615384
716,,0.5384615384615384
717,,0.5384615384615384
718,,0.5384615384615384
719,,0.5384615384615384
720,,0.5384615384615384
721,,0.5384615384615384
722,,0.5384615384615384
723,,0.5384615384615384
724,,0.5384615384615384
725,,0.5384615384615384
726,,0.5384615384615384
727,,0.5384615384615384
728,,0.5384615384615384
729,,0.5384615384615384
730,,0.5384615384615384
731,,0.5384615384615384
732,,0.5384615384615384
733,,0.5384615384615384
734,,0.5384615384615384
735,,0.5384615384615384
736,,0.5384615384615384
737,,0.5384615384615384
738,,0.5384615384615384
739,,0.5384615384615384
740,,0.5384615384615384
741,,0.5384615384615384
742,,0.5384615384615384
743,,0.5384615384615384
744,,0.5384615384615384
745,,0.5384615384615384
746,,0.5384615384615384
747,,0.5384615384615384
748,,0.5384615384615384
749,,0.5384615384615384
750,,0.5384615384615384
751,,0.5384615384615384
752,,0.5384615384615384
753,,0.5384615384615384
754,,0.5384615384615384
755,,0.5384615384615384
756,,0.5384615384615384
757,,0.5384615384615384
758,,0.5384615384615384
759,,0.5384615384615384
760,,0.5384615384615384
761,,0.5384615384615384
762,,0.5384615384615384
763,,0.5384615384615384
764,,0.5384615384615384
765,,0.5384615384615384
766,,0.5384615384615384
767,,0.5384615384615384
768,,0.5384615384615384
769,,0.5384615384615384
770,,0.5384615384615384
771,,0.5384615384615384
772,,0.5384615384615384
773,,0.5384615384615384
774,,0.5384615384615384
775,,0.5384615384615384
776,,0.5384615384615384
777,,0.5384615384615384
778,,0.5384615384615384
779,,0.5384615384615384
780,,0.5384615384615384
781,,0.5384615384615384
782,,0.5384615384615384
783,,0.5384615384615384
784,,0.5384615384615384
785,,0.5384615384615384
786,,0.5384615384615384
787,,0.5384615384615384
788,,0.5384615384615384
789,,0.5384615384615384
790,,0.5384615384615384
791,,0.5384615384615384
792,,0.5384615384615384
793,,0.5384615384615384
794,,0.5384615384615384
795,,0.5384615384615384
796,,0.5384615384615384
797,,0.5384615384615384
798,,0.5384615384615384
799,,0.5384615384615384
800,,0.5384615384615384
801,,0.5384615384615384
802,,0.5384615384615384
803,,0.5384615384615384
804,,0.5384615384615384
805,,0.5384615384615384
806,,0.5384615384615384
807,,0.5384615384615384
808,,0.5384615384615384
809,,0.5384615384615384
810,,0.5384615384615384
811,,0.5384615384615384
812,,0.5384615384615384
813,,0.5384615384615384
814,,0.5384615384615384
815,,0.6923076923076923
816,,0.6923076923076923
817,,0.6923076923076923
818,,0.6923076923076923
819,,0.6923076923076923
820,,0.6923076923076923
821,,0.6923076923076923
822,,0.6923076923076923
823,,0.5384615384615384
824,,0.6923076923076923
825,,0.6923076923076923
826,,0.5384615384615384
827,,0.5384615384615384
828,,0.5384615384615384
829,,0.5384615384615384
830,,0.5384615384615384
831,,0.5384615384615384
832,,0.5384615384615384
833,,0.5384615384615384
834,,0.5384615384615384
835,,0.5384615384615384
836,,0.6153846153846154
837,,0.5384615384615384
838,,0.6153846153846154
839,,0.5384615384615384
840,,0.5384615384615384
841,,0.5384615384615384
842,,0.5384615384615384
843,,0.5384615384615384
844,,0.5384615384615384
845,,0.5384615384615384
846,,0.5384615384615384
847,,0.5384615384615384
848,,0.6153846153846154
849,,0.6153846153846154
850,,0.6153846153846154
851,,0.5384615384615384
852,,0.6153846153846154
853,,0.6153846153846154
854,,0.6153846153846154
855,,0.6153846153846154
856,,0.6153846153846154
857,,0.6153846153846154
858,,0.6153846153846154
859,,0.6153846153846154
860,,0.6153846153846154
861,,0.6153846153846154
862,,0.6153846153846154
863,,0.6153846153846154
864,,0.6153846153846154
865,,0.6153846153846154
866,,0.6153846153846154
867,,0.6153846153846154
868,,0.6153846153846154
869,,0.6153846153846154
870,,0.6153846153846154
871,0.6153846153846154,
872,0.6153846153846154,
873,0.6153846153846154,
874,0.6153846153846154,
875,0.6153846153846154,
876,0.6153846153846154,
877,0.6153846153846154,
878,0.6153846153846154,
879,0.6153846153846154,
880,0.6153846153846154,
881,0.6153846153846154,
882,0.6153846153846154,
883,0.6153846153846154,
884,0.6153846153846154,
885,0.6153846153846154,
886,0.6153846153846154,
887,0.6153846153846154,
888,0.6153846153846154,
889,0.6153846153846154,
890,0.6153846153846154,
891,0.6153846153846154,
892,0.6153846153846154,
893,0.6153846153846154,
894,0.6153846153846154,
895,0.6153846153846154,
896,0.5384615384615384,
897,0.6153846153846154,
898,0.5384615384615384,
899,0.6153846153846154,
900,0.6153846153846154,
901,0.6153846153846154,
902,0.5384615384615384,
903,0.5384615384615384,
904,0.6153846153846154,
905,0.6153846153846154,
906,0.6153846153846154,
907,0.6153846153846154,
908,0.6153846153846154,
909,0.6153846153846154,
910,0.5384615384615384,
911,0.5384615384615384,
912,0.6153846153846154,
913,0.6153846153846154,
914,0.6153846153846154,
915,0.6153846153846154,
916,0.5384615384615384,
917,0.5384615384615384,
918,0.6153846153846154,
919,0.6153846153846154,
920,0.5384615384615384,
921,0.6153846153846154,
922,0.6153846153846154,
923,0.5384615384615384,
924,0.5384615384615384,
925,0.5384615384615384,
926,0.5384615384615384,
927,0.5384615384615384,
928,0.6153846153846154,
929,0.6153846153846154,
930,0.6153846153846154,
931,0.6153846153846154,
932,0.6153846153846154,
933,0.6153846153846154,
934,0.6153846153846154,
935,0.5384615384615384,
936,0.6153846153846154,
937,0.6153846153846154,
938,0.5384615384615384,
939,0.6153846153846154,
940,0.6153846153846154,
941,0.6153846153846154,
942,0.6153846153846154,
943,0.6153846153846154,
944,0.6153846153846154,
945,0.6153846153846154,
946,0.6153846153846154,
947,0.6153846153846154,
948,0.6153846153846154,
949,0.6153846153846154,
950,0.5384615384615384,
951,0.6153846153846154,
952,0.6153846153846154,
953,0.5384615384615384,
954,0.5384615384615384,
955,0.6153846153846154,
956,0.6153846153846154,
957,0.5384615384615384,
958,0.5384615384615384,
959,0.6153846153846154,
960,0.6153846153846154,
961,0.6153846153846154,
962,0.6153846153846154,
963,0.5384615384615384,
964,0.6153846153846154,
965,0.6153846153846154,
966,0.6153846153846154,
967,0.6153846153846154,
968,0.6153846153846154,
969,0.6153846153846154,
970,0.6153846153846154,
971,0.6153846153846154,
972,0.6153846153846154,
973,0.6153846153846154,
974,0.6153846153846154,
975,0.6153846153846154,
976,0.6153846153846154,
977,0.5384615384615384,
978,0.6153846153846154,
979,0.6153846153846154,
980,0.6153846153846154,
981,0.6153846153846154,
982,0.6153846153846154,
983,0.6153846153846154,
984,0.5384615384615384,
985,0.6153846153846154,
986,0.6153846153846154,
987,0.5384615384615384,
988,0.5384615384615384,
989,0.6153846153846154,
990,0.6153846153846154,
991,0.6153846153846154,
992,0.5384615384615384,
993,0.5384615384615384,
994,0.6153846153846154,
995,0.6153846153846154,
996,0.6153846153846154,
997,0.6153846153846154,
998,0.6153846153846154,
999,0.6153846153846154,
1000,0.6153846153846154,
1001,0.6153846153846154,
1002,0.6153846153846154,
1003,0.5384615384615384,
1004,0.5384615384615384,
1005,0.5384615384615384,
1006,0.5384615384615384,
1007,0.5384615384615384,
1008,0.5384615384615384,
1009,0.5384615384615384,
1010,0.5384615384615384,
1011,0.5384615384615384,
1012,0.6153846153846154,
1013,0.6153846153846154,
1014,0.6153846153846154,
1015,0.5384615384615384,
1016,0.5384615384615384,
1017,0.5384615384615384,
1018,0.5384615384615384,
1019,0.5384615384615384,
1020,0.5384615384615384,
1021,0.5384615384615384,
1022,0.5384615384615384,
1023,0.5384615384615384,
1024,0.5384615384615384,
1025,0.5384615384615384,
1026,0.5384615384615384,
1027,0.5384615384615384,
1028,0.5384615384615384,
1029,0.5384615384615384,
1030,0.5384615384615384,
1031,0.5384615384615384,
1032,0.5384615384615384,
1033,0.5384615384615384,
1034,0.5384615384615384,
1035,0.5384615384615384,
1036,0.5384615384615384,
1037,0.5384615384615384,
1038,0.5384615384615384,
1039,0.5384615384615384,
1040,0.5384615384615384,
1041,0.5384615384615384,
1042,0.5384615384615384,
1043,0.5384615384615384,
1044,0.5384615384615384,
1045,0.5384615384615384,
1046,0.5384615384615384,
1047,0.5384615384615384,
1048,0.5384615384615384,
1049,0.5384615384615384,
1050,0.5384615384615384,
1051,0.5384615384615384,
1052,0.5384615384615384,
1053,0.5384615384615384,
1054,0.5384615384615384,
1055,0.5384615384615384,
1056,0.5384615384615384,
1057,0.5384615384615384,
1058,0.5384615384615384,
1059,0.5384615384615384,
1060,0.5384615384615384,
1061,0.5384615384615384,
1062,0.5384615384615384,
1063,0.5384615384615384,
1064,0.5384615384615384,
1065,0.5384615384615384,
1066,0.5384615384615384,
1067,0.5384615384615384,
1068,0.5384615384615384,
1069,0.5384615384615384,
1070,0.5384615384615384,
1071,0.5384615384615384,
1072,0.5384615384615384,
1073,0.5384615384615384,
1074,0.5384615384615384,
1075,0.5384615384615384,
1076,0.5384615384615384,
1077,0.5384615384615384,
1078,0.5384615384615384,
1079,0.5384615384615384,
1080,0.5384615384615384,
1081,0.5384615384615384,
1082,0.5384615384615384,
1083,0.5384615384615384,
1084,0.5384615384615384,
1085,0.5384615384615384,
1086,0.5384615384615384,
1087,0.5384615384615384,
1088,0.5384615384615384,
1089,0.5384615384615384,
1090,0.5384615384615384,
1091,0.5384615384615384,
1092,0.5384615384615384,
1093,0.5384615384615384,
1094,0.5384615384615384,
1095,0.5384615384615384,
1096,0.5384615384615384,
1097,0.5384615384615384,
1098,0.5384615384615384,
1099,0.5384615384615384,
1100,0.5384615384615384,
1101,0.5384615384615384,
1102,0.5384615384615384,
1103,0.5384615384615384,
1104,0.5384615384615384,
1105,0.5384615384615384,
1106,0.5384615384615384,
1107,0.5384615384615384,
1108,0.5384615384615384,
1109,0.5384615384615384,
1110,0.5384615384615384,
1111,0.5384615384615384,
1112,0.5384615384615384,
1113,0.5384615384615384,
1114,0.5384615384615384,
1115,0.5384615384615384,
1116,0.5384615384615384,
1117,0.5384615384615384,
1118,0.5384615384615384,
1119,0.5384615384615384,
1120,0.5384615384615384,
1121,0.5384615384615384,
1122,0.5384615384615384,
1123,0.5384615384615384,
1124,0.5384615384615384,
1125,0.5384615384615384,
1126,0.5384615384615384,
1127,0.5384615384615384,
1128,0.5384615384615384,
1129,0.5384615384615384,
1130,0.6923076923076923,
1131,0.6923076923076923,
1132,0.6923076923076923,
1133,0.6923076923076923,
1134,0.6923076923076923,
1135,0.5384615384615384,
1136,0.5384615384615384,
1137,0.5384615384615384,
1138,0.5384615384615384,
1139,0.5384615384615384,
1140,0.5384615384615384,
1141,0.5384615384615384,
1142,0.5384615384615384,
1143,0.5384615384615384,
1144,0.5384615384615384,
1145,0.5384615384615384,
1146,0.5384615384615384,
1147,0.5384615384615384,
1148,0.5384615384615384,
1149,0.5384615384615384,
