volunteer,channel,ETC for EyesOpen,ETC for EyesClosed,Difference EO - EC
S002,Cp4.,0.12220022919054069,0.081987707052818,0.04021252213772268
S002,Cp6.,0.10980310449005105,0.08375872486717366,0.026044379622877395
S002,Fp1.,0.0634441087613293,0.12074174393165955,-0.05729763517033025
S002,Fpz.,0.060631315762058546,0.10678195645379727,-0.04615064069173873
S002,Fp2.,0.065631836649651,0.114699447859152,-0.049067611209501
S002,Af7.,0.06573601416814251,0.08011251171997083,-0.014376497551828321
S002,Af3.,0.023439941660589644,0.1225127617460152,-0.09907282008542556
S002,Afz.,0.03292009584331701,0.11959579122825294,-0.08667569538493593
S002,Af4.,0.08761329305135952,0.12365871444942181,-0.036045421398062286
S002,Af8.,0.11459527034066049,0.10834461923116992,0.006250651109490565
S002,F7..,0.10042712782581519,0.12865923533701426,-0.028232107511199075
S002,F5..,0.06823627461193875,0.13209709344723408,-0.06386081883529533
S002,F3..,0.05417230961558496,0.12615897489321803,-0.07198666527763307
S002,F1..,0.05396395457860194,0.11678299822898218,-0.06281904365038024
S002,Fz..,0.06417335139076988,0.11376185019272841,-0.049588498801958536
S002,F2..,0.06761120950098969,0.11438691530367746,-0.04677570580268778
S002,F4..,0.0678195645379727,0.11188665485988124,-0.04406709032190853
S002,F6..,0.0916762162725284,0.09053026356912178,0.0011459527034066164
S002,F8..,0.028232107511199082,0.13470153140952182,-0.10646942389832273
S002,Ft7.,0.06219397853943119,0.12438795707886238,-0.06219397853943119
S002,Ft8.,0.0939681216793416,0.13251380352120012,-0.038545681841858526
S002,T7..,0.13490988644650484,0.13511824148348786,-0.00020835503698302116
S002,T8..,0.11636628815501615,0.14678612355453693,-0.030419835399520784
S002,T9..,0.06719449942702364,0.1399104073340973,-0.07271590790707365
S002,T10.,0.08677987290342744,0.1465777685175539,-0.059797895614126476
S002,Tp7.,0.14303573288884258,0.1322012709657256,0.01083446192311699
S002,Tp8.,0.11428273778518595,0.10876132930513595,0.005521408480050005
S002,P7..,0.12855505781852275,0.11407438274820293,0.014480675070319818
S002,P5..,0.11438691530367746,0.11313678508177935,0.001250130221898113
S002,P3..,0.11667882071049068,0.0862589853109699,0.030419835399520784
S002,P1..,0.11344931763725388,0.07198666527763309,0.041462652359620794
S002,Pz..,0.1071986665277633,0.07469528075841234,0.03250338576935097
S002,P2..,0.12615897489321803,0.06531930409417648,0.060839670799041554
S002,P4..,0.12084592145015106,0.07073653505573498,0.05010938639441609
S002,P6..,0.10146890301073029,0.07823731638712365,0.023231586623606637
S002,P8..,0.12928430044796332,0.0918845713095114,0.03739972913845192
S002,Po7.,0.11647046567350766,0.09667673716012085,0.019793728513386816
S002,Po3.,0.11334514011876237,0.10563600375039067,0.0077091363683717
S002,Poz.,0.11292843004479633,0.07698718616522554,0.03594124387957079
S002,Po4.,0.1245963121158454,0.07313261798103969,0.05146369413480571
S002,Po8.,0.1213668090426086,0.09386394416085009,0.027502864881758515
S002,O1..,0.01104281696010001,0.10553182623189916,-0.09448900927179915
S002,Oz..,0.12511719970830296,0.11334514011876237,0.011772059589540584
S002,O2..,0.12751328263360767,0.10907386186061048,0.018439420772997192
S002,Iz..,0.12470048963433691,0.11490780289613502,0.009792686738201897
S003,Fc5.,0.06375664131680384,0.08365454734868215,-0.019897906031878312
S003,Fc3.,0.06240233357641421,0.08344619231169914,-0.02104385873528493
S003,Fc1.,0.059589540577143454,0.0907386186061048,-0.031149078028961344
S003,Fcz.,0.04990103135743307,0.08990519845817273,-0.04000416710073966
S003,Fc2.,0.041566829878112305,0.0907386186061048,-0.049171788727992494
S003,Fc4.,0.022710699031149077,0.08396707990415668,-0.0612563808730076
S003,Fc6.,0.025419314511928325,0.08063339931242838,-0.05521408480050006
S003,C5..,0.0754245233878529,0.08407125742264819,-0.008646734034795295
S003,C3..,0.07740389623919158,0.0885508907177831,-0.011146994478591521
S003,C1..,0.07636212105427649,0.09605167204917178,-0.01968955099489529
S003,Cz..,0.07834149390561516,0.09250963642046046,-0.0141681425148453
S003,C2..,0.07198666527763309,0.08323783727471612,-0.011251171997083032
S003,C4..,0.07740389623919158,0.07729971872070007,0.00010417751849151058
S003,C6..,0.08677987290342744,0.07073653505573498,0.016043337847692463
S003,Cp5.,0.08375872486717366,0.0917803937910199,-0.008021668923846245
S003,Cp3.,0.0655276591311595,0.09584331701218878,-0.030315657881029273
S003,Cp1.,0.08511303260756328,0.0962600270861548,-0.011146994478591521
S003,Cpz.,0.0885508907177831,0.09678091467861236,-0.008230023960829252
S003,Cp2.,0.09125950619856235,0.08865506823627461,0.0026044379622877367
S003,Cp4.,0.0776122512761746,0.08803000312532555,-0.010417751849150947
S003,Cp6.,0.06000625065110949,0.06083967079904157,-0.0008334201479320777
S003,Fp1.,0.0196895509948953,0.08865506823627461,-0.06896551724137931
S003,Fpz.,0.017189290551099072,0.09021773101364726,-0.0730284404625482
S003,Fp2.,0.02916970517762267,0.07532034586936139,-0.046150640691738715
S003,Af7.,0.02437753932701323,0.08427961245963121,-0.059902073132617986
S003,Af3.,0.013855609959370768,0.092822168975935,-0.07896655901656423
S003,Afz.,0.012501302218981145,0.08386290238566517,-0.07136160016668402
S003,Af4.,0.013647254922387749,0.07490363579539536,-0.06125638087300761
S003,Af8.,0.014897385144285864,0.07469528075841234,-0.059797895614126476
S003,F7..,0.014689030107302844,0.08292530471924159,-0.06823627461193875
S003,F5..,0.0153140952182519,0.08615480779247839,-0.07084071257422649
S003,F3..,0.017293468069590583,0.08928013334722366,-0.07198666527763309
S003,F1..,0.023335764142098134,0.09094697364308782,-0.06761120950098969
S003,Fz..,0.017397645588082093,0.08688405042191895,-0.06948640483383686
S003,F2..,0.011772059589540577,0.08698822794041046,-0.07521616835086989
S003,F4..,0.012813834774455673,0.08334201479320763,-0.07052818001875195
S003,F6..,0.01114699447859152,0.07313261798103969,-0.06198562350244817
S003,F8..,0.011563704552557558,0.07521616835086989,-0.06365246379831233
S003,Ft7.,0.04292113761850193,0.08573809771851235,-0.04281696010001042
S003,Ft8.,0.018751953328471717,0.07084071257422649,-0.05208875924575477
S003,T7..,0.08563392020002084,0.09136368371705386,-0.005729763517033026
S003,T8..,0.08865506823627461,0.08500885508907177,0.0036462131472028425
S003,T9..,0.070944890092718,0.09896864256693405,-0.028023752474216054
S003,T10.,0.07219502031461611,0.07334097301802271,-0.0011459527034066025
S003,Tp7.,0.05229711428273778,0.09876028752995103,-0.046463173247213246
S003,Tp8.,0.07823731638712365,0.06542348161266799,0.012813834774455662
S003,P7..,0.0634441087613293,0.09053026356912178,-0.027086154807792473
S003,P5..,0.065631836649651,0.08875924575476613,-0.023127409105115126
S003,P3..,0.08928013334722366,0.0884467131992916,0.0008334201479320708
S003,P1..,0.07719554120220856,0.09521825190123971,-0.01802271069903115
S003,Pz..,0.08042504427544536,0.08125846442337743,-0.0008334201479320708
S003,P2..,0.08480050005208876,0.08209188457130952,0.0027086154807792473
S003,P4..,0.06636107927909157,0.08938431086571517,-0.023023231586623602
S003,P6..,0.07604958849880196,0.0863631628294614,-0.010313574330659436
S003,P8..,0.07771642879466611,0.08886342327325764,-0.011146994478591521
S003,Po7.,0.07594541098031045,0.08834253568080008,-0.012397124700489634
S003,Po3.,0.07917491405354725,0.09021773101364726,-0.01104281696010001
S003,Poz.,0.08125846442337743,0.08688405042191895,-0.005625585998541516
S003,Po4.,0.09459318679029066,0.07625794353578498,0.01833524325450568
S003,Po8.,0.08657151786644442,0.08323783727471612,0.003333680591728297
S003,O1..,0.08344619231169914,0.08250859464527555,0.0009375976664235952
S003,Oz..,0.0874049380143765,0.0754245233878529,0.011980414626523606
S003,O2..,0.09136368371705386,0.06813209709344724,0.023231586623606623
S003,Iz..,0.07469528075841234,0.08813418064381706,-0.013438899885404726
S004,Fc5.,0.007813313886863215,0.09469736430878216,-0.08688405042191895
S004,Fc3.,0.018543598291488696,0.034274403583706634,-0.015730805292217938
S004,Fc1.,0.030107302844046255,0.07688300864673403,-0.04677570580268778
S004,Fcz.,0.01114699447859152,0.0907386186061048,-0.07959162412751328
S004,Fc2.,0.010626106886133972,0.09063444108761329,-0.08000833420147932
S004,Fc4.,0.007084071257422648,0.08573809771851235,-0.0786540264610897
S004,Fc6.,0.006875716220439629,0.08761329305135952,-0.0807375768309199
S004,C5..,0.047609125950619856,0.07271590790707365,-0.025106781956453793
S004,C3..,0.05583914991144911,0.05625585998541515,-0.0004167100739660423
S004,C1..,0.04021252213772268,0.0863631628294614,-0.046150640691738715
S004,Cz..,0.04490051046984061,0.09959370767788311,-0.054693197208042506
S004,C2..,0.030315657881029273,0.09761433482654443,-0.06729867694551515
S004,C4..,0.02864881758516512,0.08490467757058028,-0.05625585998541516
S004,C6..,0.022814876549640588,0.08865506823627461,-0.06584019168663402
S004,Cp5.,0.05583914991144911,0.08021668923846234,-0.024377539327013233
S004,Cp3.,0.05531826231899156,0.08448796749661423,-0.02916970517762267
S004,Cp1.,0.048546723617043444,0.08761329305135952,-0.03906656943431608
S004,Cpz.,0.06479841650171893,0.08750911553286801,-0.022710699031149084
S004,Cp2.,0.05813105531826232,0.09021773101364726,-0.03208667569538494
S004,Cp4.,0.06677778935305761,0.07375768309198875,-0.006979893738931139
S004,Cp6.,0.025210959474945307,0.06854880716741327,-0.04333784769246796
S004,Fp1.,0.05583914991144911,0.08834253568080008,-0.032503385769350975
S004,Fpz.,0.0557349723929576,0.09615584956766329,-0.040420877174705695
S004,Fp2.,0.06000625065110949,0.08052922179393687,-0.020522971142827383
S004,Af7.,0.0665694343160746,0.08177935201583499,-0.015209917699760392
S004,Af3.,0.04969267632045005,0.09636420460464631,-0.04667152828419627
S004,Afz.,0.012188769663506615,0.07896655901656423,-0.06677778935305761
S004,Af4.,0.02896135014063965,0.04646317324721325,-0.017501823106573604
S004,Af8.,0.08250859464527555,0.03292009584331701,0.049588498801958536
S004,F7..,0.036462131472028335,0.07396603812897176,-0.03750390665694343
S004,F5..,0.029273882696114178,0.08032086675695385,-0.05104698406083967
S004,F3..,0.011563704552557558,0.07719554120220856,-0.065631836649651
S004,F1..,0.008021668923846235,0.08938431086571517,-0.08136264194186894
S004,Fz..,0.0065631836649651006,0.0993853526409001,-0.092822168975935
S004,F2..,0.0073966038128971765,0.08771747056985102,-0.08032086675695384
S004,F4..,0.007604958849880196,0.0852172101260548,-0.0776122512761746
S004,F6..,0.02437753932701323,0.06636107927909157,-0.04198353995207835
S004,F8..,0.028336285029690593,0.0590686529846859,-0.03073236795499531
S004,Ft7.,0.014376497551828316,0.09573913949369726,-0.08136264194186894
S004,Ft8.,0.03708719658297739,0.061777268465465156,-0.024690071882487764
S004,T7..,0.02708615480779248,0.08813418064381706,-0.06104802583602458
S004,T8..,0.010834461923116991,0.0862589853109699,-0.07542452338785291
S004,T9..,0.04094176476716325,0.09094697364308782,-0.05000520887592457
S004,T10.,0.058651942910719866,0.0579227002812793,0.0007292426294405671
S004,Tp7.,0.07386186061048026,0.08938431086571517,-0.01552245025523491
S004,Tp8.,0.05104698406083967,0.07917491405354725,-0.02812792999270758
S004,P7..,0.0503177414313991,0.07052818001875195,-0.02021043858735285
S004,P5..,0.038337326804875504,0.08052922179393687,-0.04219189498906137
S004,P3..,0.08313365975622461,0.09198874882800291,-0.008855089071778302
S004,P1..,0.04896343369100948,0.09261381393895197,-0.043650380247942495
S004,Pz..,0.050526096468382124,0.09605167204917178,-0.04552557558078966
S004,P2..,0.06021460568809251,0.05729763517033024,0.0029169705177622685
S004,P4..,0.04646317324721325,0.04833836858006042,-0.0018751953328471696
S004,P6..,0.06969475987081988,0.09375976664235858,-0.024065006771538694
S004,P8..,0.06406917387227837,0.09303052401291802,-0.02896135014063965
S004,Po7.,0.07229919783310762,0.0864673403479529,-0.014168142514845286
S004,Po3.,0.06636107927909157,0.09480154182727367,-0.028440462548182097
S004,Poz.,0.07136160016668402,0.09344723408688405,-0.02208563392020002
S004,Po4.,0.061568913428482135,0.09053026356912178,-0.028961350140639643
S004,Po8.,0.0743827482029378,0.08615480779247839,-0.011772059589540584
S004,O1..,0.07521616835086989,0.08938431086571517,-0.014168142514845286
S004,Oz..,0.07136160016668402,0.09230128138347744,-0.020939681216793418
S004,O2..,0.08657151786644442,0.08677987290342744,-0.00020835503698302116
S004,Iz..,0.08292530471924159,0.09323887904990102,-0.010313574330659436
S005,Fc5.,0.08667569538493593,0.08375872486717366,0.0029169705177622685
S005,Fc3.,0.0852172101260548,0.08803000312532555,-0.002812792999270758
S005,Fc1.,0.059693718095634965,0.05229711428273778,0.007396603812897182
S005,Fcz.,0.06427752890926137,0.05833941035524534,0.005938118554016034
S005,Fc2.,0.0567767475778727,0.08438378997812272,-0.027607042400250026
S005,Fc4.,0.07219502031461611,0.07240337535159913,-0.00020835503698302116
S005,Fc6.,0.0776122512761746,0.07594541098031045,0.0016668402958641554
S005,C5..,0.07167413272215856,0.07125742264819251,0.0004167100739660423
S005,C3..,0.05198458172726326,0.05188040420877175,0.00010417751849151058
S005,C1..,0.06292322116887175,0.06959058235232837,-0.0066673611834566215
S005,Cz..,0.0589644754661944,0.05938118554016043,-0.0004167100739660354
S005,C2..,0.0864673403479529,0.08709240545890197,-0.0006250651109490635
S005,C4..,0.04823419106156891,0.049380143764975515,-0.0011459527034066025
S005,C6..,0.07990415668298781,0.08386290238566517,-0.00395874570267736
S005,Cp5.,0.10449005104698406,0.11678299822898218,-0.012292947181998123
S005,Cp3.,0.05208875924575477,0.05229711428273778,-0.00020835503698301422
S005,Cp1.,0.05938118554016043,0.05771434524429628,0.0016668402958641554
S005,Cpz.,0.051567871653297216,0.05198458172726326,-0.0004167100739660423
S005,Cp2.,0.04990103135743307,0.04990103135743307,0.0
S005,Cp4.,0.050734451505365145,0.05188040420877175,-0.0011459527034066025
S005,Cp6.,0.09813522241900198,0.09542660693822273,0.0027086154807792473
S005,Fp1.,0.05625585998541515,0.05615168246692364,0.00010417751849151058
S005,Fpz.,0.05886029794770289,0.04927596624648401,0.009584331701218876
S005,Fp2.,0.07823731638712365,0.054589019689550995,0.02364829669757266
S005,Af7.,0.08209188457130952,0.07479945827690385,0.007292426294405671
S005,Af3.,0.06802791957495573,0.06240233357641421,0.005625585998541516
S005,Afz.,0.06698614439004064,0.0590686529846859,0.007917491405354735
S005,Af4.,0.09469736430878216,0.06750703198249818,0.027190332326283984
S005,Af8.,0.10594853630586519,0.05990207313261798,0.04604646317324721
S005,F7..,0.08709240545890197,0.09240545890196895,-0.005313053443066984
S005,F5..,0.08313365975622461,0.08459214501510574,-0.0014584852588811342
S005,F3..,0.08125846442337743,0.08886342327325764,-0.007604958849880203
S005,F1..,0.07490363579539536,0.061673090946973645,0.013230544848421712
S005,Fz..,0.06594436920512553,0.052713824356703826,0.013230544848421705
S005,F2..,0.06729867694551515,0.05531826231899156,0.011980414626523592
S005,F4..,0.08052922179393687,0.06354828627982081,0.016980935514116058
S005,F6..,0.09844775497447651,0.06927804979685384,0.02916970517762267
S005,F8..,0.11751224085842275,0.08167517449734348,0.03583706636107928
S005,Ft7.,0.08209188457130952,0.076466298572768,0.005625585998541516
S005,Ft8.,0.04667152828419627,0.039691634545265135,0.0069798937389311325
S005,T7..,0.09303052401291802,0.0807375768309199,0.012292947181998123
S005,T8..,0.06584019168663402,0.06584019168663402,0.0
S005,T9..,0.06115220335451609,0.05740181268882175,0.003750390665694339
S005,T10.,0.0830294822377331,0.0720908427961246,0.0109386394416085
S005,Tp7.,0.09219710386498593,0.09334305656839254,-0.0011459527034066025
S005,Tp8.,0.054797374726534016,0.05417230961558496,0.0006250651109490565
S005,P7..,0.0775080737576831,0.07313261798103969,0.004375455776643403
S005,P5..,0.0864673403479529,0.08490467757058028,0.001562662777372631
S005,P3..,0.05292217939368684,0.05417230961558496,-0.00125013022189812
S005,P1..,0.007917491405354724,0.0665694343160746,-0.05865194291071987
S005,Pz..,0.05802687779977081,0.05979789561412647,-0.001771017814355659
S005,P2..,0.05229711428273778,0.05583914991144911,-0.003542035628711325
S005,P4..,0.05365142202312741,0.05406813209709345,-0.0004167100739660423
S005,P6..,0.08177935201583499,0.08407125742264819,-0.002291905406813205
S005,P8..,0.07532034586936139,0.07719554120220856,-0.0018751953328471765
S005,Po7.,0.07615376601729347,0.0775080737576831,-0.0013543077403896236
S005,Po3.,0.06417335139076988,0.06500677153870195,-0.0008334201479320708
S005,Poz.,0.0918845713095114,0.09844775497447651,-0.006563183664965111
S005,Po4.,0.05229711428273778,0.05344306698614439,-0.0011459527034066094
S005,Po8.,0.09105115116157933,0.08594645275549537,0.005104698406083963
S005,O1..,0.07313261798103969,0.08344619231169914,-0.01031357433065945
S005,Oz..,0.06594436920512553,0.06896551724137931,-0.003021148036253779
S005,O2..,0.04885925617251797,0.05115116157933118,-0.002291905406813212
S005,Iz..,0.10542764871340765,0.09969788519637462,0.005729763517033026
S006,Fc5.,0.11021981456401708,0.12938847796645483,-0.019168663402437752
S006,Fc3.,0.049380143764975515,0.12313782685696427,-0.07375768309198875
S006,Fc1.,0.04802583602458589,0.12209605167204918,-0.07407021564746329
S006,Fcz.,0.036357953953536824,0.1179289509323888,-0.08157099697885198
S006,Fc2.,0.027294509844775498,0.12490884467131994,-0.09761433482654444
S006,Fc4.,0.02656526721533493,0.12365871444942181,-0.09709344723408687
S006,Fc6.,0.05083862902385665,0.13355557870611523,-0.08271694968225858
S006,C5..,0.09323887904990102,0.11657464319199917,-0.023335764142098148
S006,C3..,0.09688509219710387,0.11949161370976143,-0.02260652151265756
S006,C1..,0.06365246379831233,0.1190749036357954,-0.05542243983748307
S006,Cz..,0.05417230961558496,0.11761641837691426,-0.0634441087613293
S006,C2..,0.05177622669028024,0.12105427648713407,-0.06927804979685384
S006,C4..,0.08375872486717366,0.12084592145015106,-0.037087196582977405
S006,C6..,0.11344931763725388,0.12720075007813314,-0.013751432440879258
S006,Cp5.,0.10480258360245859,0.1190749036357954,-0.01427232003333681
S006,Cp3.,0.09803104490051047,0.12292947181998125,-0.02489842691947078
S006,Cp1.,0.0993853526409001,0.12292947181998125,-0.023544119179081155
S006,Cpz.,0.11417856026669444,0.11959579122825294,-0.005417230961558495
S006,Cp2.,0.08834253568080008,0.12272111678299823,-0.034378581102198144
S006,Cp4.,0.08990519845817273,0.12188769663506616,-0.03198249817689343
S006,Cp6.,0.09813522241900198,0.11574122304406709,-0.017606000625065107
S006,Fp1.,0.014480675070319825,0.13084696322533598,-0.11636628815501615
S006,Fpz.,0.01343889988540473,0.11532451297010106,-0.10188561308469633
S006,Fp2.,0.013959787477862277,0.11615793311803313,-0.10219814564017085
S006,Af7.,0.015105740181268883,0.13709761433482653,-0.12199187415355765
S006,Af3.,0.0153140952182519,0.1386602771121992,-0.12334618189394729
S006,Afz.,0.014689030107302844,0.1190749036357954,-0.10438587352849256
S006,Af4.,0.014063964996353788,0.13928534222314826,-0.12522137722679447
S006,Af8.,0.015209917699760392,0.14116053755599542,-0.125950619856235
S006,F7..,0.02041879362433587,0.13668090426086052,-0.11626211063652465
S006,F5..,0.019377018439420773,0.12438795707886238,-0.10501093863944161
S006,F3..,0.019272840920929263,0.1234503594124388,-0.10417751849150954
S006,F1..,0.018543598291488696,0.12199187415355767,-0.10344827586206898
S006,Fz..,0.01843942077299719,0.12292947181998125,-0.10449005104698406
S006,F2..,0.01812688821752266,0.12324200437545578,-0.10511511615793312
S006,F4..,0.01802271069903115,0.12167934159808313,-0.10365663089905199
S006,F6..,0.017189290551099072,0.13303469111365768,-0.1158454005625586
S006,F8..,0.01812688821752266,0.1299093655589124,-0.11178247734138973
S006,Ft7.,0.10521929367642463,0.10688613397228879,-0.0016668402958641554
S006,Ft8.,0.10303156578810292,0.12761746015209918,-0.02458589436399626
S006,T7..,0.10251067819564538,0.13209709344723408,-0.0295864152515887
S006,T8..,0.09438483175330764,0.12959683300343786,-0.035212001250130215
S006,T9..,0.12886759037399728,0.1300135430774039,-0.0011459527034066164
S006,T10.,0.1060527138243567,0.13480570892801333,-0.02875299510365663
S006,Tp7.,0.1322012709657256,0.13303469111365768,-0.0008334201479320846
S006,Tp8.,0.10084383789978123,0.12949265548494635,-0.028648817585165118
S006,P7..,0.12365871444942181,0.125950619856235,-0.002291905406813205
S006,P5..,0.12157516407959162,0.1267840400041671,-0.0052088759245754734
S006,P3..,0.1006354828627982,0.12126263152411709,-0.020627148661318886
S006,P1..,0.09886446504844254,0.1213668090426086,-0.022502343994166063
S006,Pz..,0.10678195645379727,0.12095009896864256,-0.014168142514845286
S006,P2..,0.09584331701218878,0.05302635691217835,0.042816960100010425
S006,P4..,0.11324096260027086,0.12303364933847276,-0.009792686738201897
S006,P6..,0.1125117199708303,0.12272111678299823,-0.010209396812167926
S006,P8..,0.09886446504844254,0.12845088030003127,-0.029586415251588727
S006,Po7.,0.12105427648713407,0.12647150744869257,-0.005417230961558495
S006,Po3.,0.1180331284508803,0.12647150744869257,-0.00843837899781226
S006,Poz.,0.10907386186061048,0.114699447859152,-0.005625585998541516
S006,Po4.,0.11074070215647464,0.12605479737472652,-0.015314095218251889
S006,Po8.,0.11011563704552557,0.12511719970830296,-0.015001562662777385
S006,O1..,0.11876237108032087,0.12532555474528598,-0.006563183664965111
S006,Oz..,0.10532347119491614,0.1148036253776435,-0.009480154182727366
S006,O2..,0.09876028752995103,0.12376289196791332,-0.02500260443796229
S006,Iz..,0.12845088030003127,0.13397228878008127,-0.005521408480050005
S007,Fc5.,0.07927909157203876,0.09313470153140953,-0.013855609959370768
S007,Fc3.,0.07719554120220856,0.09365558912386707,-0.016460047921658505
S007,Fc1.,0.08313365975622461,0.09375976664235858,-0.010626106886133968
S007,Fcz.,0.08313365975622461,0.0895926659026982,-0.0064590061464735865
S007,Fc2.,0.08386290238566517,0.0896968434211897,-0.005833941035524537
